!GoldSim Version: 15.0.0257
!Model File: C:\Users\Pablo Sanhueza\Desktop\01_projects\MLP\31-PAO_FA_2028\02_model\A3\C1.2.1_MBIO V17_CD2024_Est_RU+V5+PA65+EVU+AC_E0_Calib_Esc2.1.1_Recirculacion_2025_PAO_FA_2028_volini.gsm
!Simulation Time: 29/07/2025 11:16
!Export Time: 29/07/2025 11:24
!Result Name: Resultados_anual
!Result Path: \Resultados_y_Dashboard\Resultados_2025
!Result Description: (none)
!Reporting Period: Anual
!Time Points: 36
!Realizations: 5
!Weights:	1	1	1	1	1

!Result: PPlant_from_RajoPel_med_sim
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2032"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2033"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2034"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2035"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2036"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2037"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2038"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2039"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2040"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2041"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2042"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2043"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2044"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2045"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2046"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2047"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2048"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2049"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2050"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2051"	13.00000	13.00000	13.00000	13.00000	13.00000	
"2052"	13.00000	13.00000	13.00000	13.00000	13.00000	

!Result: STC_a_puerto
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	27.89916	27.89916	27.89916	27.89916	27.89916	
"2018"	29.32128	29.32128	29.32128	29.32128	29.32128	
"2019"	29.06937	29.06937	29.06937	29.06937	29.06937	
"2020"	29.26742	29.26742	29.26742	29.26742	29.26742	
"2021"	26.11180	26.11180	26.11180	26.11180	26.11180	
"2022"	23.83233	23.83233	23.83233	23.83233	23.83233	
"2023"	26.12336	26.12336	26.12336	26.12336	26.12336	
"2024"	27.82745	27.82745	27.82745	27.82745	27.82745	
"2025"	29.67902	29.67902	29.67902	29.67902	29.67902	
"2026"	37.01543	37.01543	37.01543	37.01543	37.01543	
"2027"	29.11851	29.11851	29.11851	29.11851	29.11851	
"2028"	28.25077	29.29510	30.63310	31.14572	31.14572	
"2029"	26.48951	26.71357	26.76853	27.28645	27.28645	
"2030"	26.31355	26.34591	26.34884	26.51127	26.73185	
"2031"	27.88816	27.86797	27.83721	27.83425	28.37892	
"2032"	27.46880	27.44150	27.42135	27.39952	27.41255	
"2033"	26.48944	26.47988	26.46375	26.44693	26.43715	
"2034"	27.43012	27.41934	27.41022	27.40377	27.40000	
"2035"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2036"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2037"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2038"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2039"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2040"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2041"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2042"	25.10710	25.10710	25.10710	25.10710	25.10710	
"2043"	24.93625	24.91135	24.85724	24.81165	24.77582	
"2044"	24.71696	24.71526	24.71083	24.70727	24.70437	
"2045"	24.85332	24.85382	24.85321	24.85320	24.85314	
"2046"	24.58637	24.58740	24.58817	24.58903	24.58960	
"2047"	24.48765	24.48889	24.49001	24.49116	24.49197	
"2048"	24.56902	24.57037	24.57167	24.57297	24.57386	
"2049"	24.66160	24.66315	24.66467	24.66615	24.66706	
"2050"	24.55650	24.55778	24.55905	24.56030	24.56122	
"2051"	24.80559	24.80687	24.80815	24.80940	24.81025	
"2052"	24.74038	24.74161	24.74285	24.74407	24.74494	

!Result: Agua_Concentrado_Mo_a_puerto
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	4.983800	4.983800	4.983800	4.983800	4.983800	
"2018"	6.715327	6.715327	6.715327	6.715327	6.715327	
"2019"	6.436723	6.436723	6.436723	6.436723	6.436723	
"2020"	6.859581	6.859581	6.859581	6.859581	6.859581	
"2021"	5.392387	5.392387	5.392387	5.392387	5.392387	
"2022"	4.513268	4.513268	4.513268	4.513268	4.513268	
"2023"	5.087784	5.087784	5.087784	5.087784	5.087784	
"2024"	7.196771	7.196771	7.196771	7.196771	7.196771	
"2025"	7.711464	7.711464	7.711464	7.711464	7.711464	
"2026"	4.947085	4.947085	4.947085	4.947085	4.947085	
"2027"	7.158031	7.158031	7.158031	7.158031	7.158031	
"2028"	10.88461	11.36321	11.97639	12.21132	12.21132	
"2029"	7.189435	7.262691	7.280660	7.449995	7.449995	
"2030"	3.255384	3.260213	3.260652	3.284891	3.317809	
"2031"	3.940631	3.937229	3.932047	3.931547	4.023317	
"2032"	5.342645	5.336296	5.331609	5.326532	5.329562	
"2033"	6.084854	6.082209	6.077747	6.073090	6.070386	
"2034"	13.70332	13.69688	13.69143	13.68757	13.68532	
"2035"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2036"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2037"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2038"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2039"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2040"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2041"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2042"	11.86755	11.86755	11.86755	11.86755	11.86755	
"2043"	11.76916	11.75482	11.72366	11.69740	11.67677	
"2044"	11.64287	11.64189	11.63934	11.63729	11.63562	
"2045"	11.72140	11.72169	11.72134	11.72133	11.72130	
"2046"	11.56767	11.56825	11.56870	11.56920	11.56952	
"2047"	11.51081	11.51152	11.51217	11.51283	11.51329	
"2048"	11.55767	11.55845	11.55920	11.55994	11.56046	
"2049"	11.61099	11.61188	11.61275	11.61361	11.61413	
"2050"	11.55046	11.55120	11.55193	11.55265	11.55318	
"2051"	11.69391	11.69464	11.69538	11.69611	11.69659	
"2052"	11.65636	11.65706	11.65778	11.65848	11.65898	

!Result: Perdidas_Secado_Mo
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	1.718552	1.718552	1.718552	1.718552	1.718552	
"2018"	2.315630	2.315630	2.315630	2.315630	2.315630	
"2019"	2.219560	2.219560	2.219560	2.219560	2.219560	
"2020"	2.365373	2.365373	2.365373	2.365373	2.365373	
"2021"	1.859444	1.859444	1.859444	1.859444	1.859444	
"2022"	1.556299	1.556299	1.556299	1.556299	1.556299	
"2023"	1.754408	1.754408	1.754408	1.754408	1.754408	
"2024"	2.481645	2.481645	2.481645	2.481645	2.481645	
"2025"	2.659126	2.659126	2.659126	2.659126	2.659126	
"2026"	1.705892	1.705892	1.705892	1.705892	1.705892	
"2027"	2.468287	2.468287	2.468287	2.468287	2.468287	
"2028"	3.753314	3.918349	4.129792	4.210800	4.210800	
"2029"	2.479116	2.504376	2.510572	2.568964	2.568964	
"2030"	1.122546	1.124212	1.124363	1.132721	1.144072	
"2031"	1.358838	1.357665	1.355878	1.355706	1.387351	
"2032"	1.842291	1.840102	1.838486	1.836735	1.837780	
"2033"	2.098226	2.097314	2.095775	2.094169	2.093237	
"2034"	4.725283	4.723062	4.721181	4.719853	4.719075	
"2035"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2036"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2037"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2038"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2039"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2040"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2041"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2042"	4.092257	4.092257	4.092257	4.092257	4.092257	
"2043"	4.058330	4.053385	4.042640	4.033586	4.026471	
"2044"	4.014781	4.014445	4.013564	4.012858	4.012282	
"2045"	4.041861	4.041961	4.041840	4.041839	4.041826	
"2046"	3.988850	3.989053	3.989206	3.989377	3.989491	
"2047"	3.969245	3.969491	3.969714	3.969941	3.970101	
"2048"	3.985404	3.985671	3.985931	3.986187	3.986365	
"2049"	4.003788	4.004095	4.004398	4.004692	4.004872	
"2050"	3.982918	3.983172	3.983424	3.983671	3.983856	
"2051"	4.032382	4.032636	4.032890	4.033139	4.033307	
"2052"	4.019433	4.019677	4.019924	4.020165	4.020339	

!Result: Control_polvo_mina
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2018"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2019"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2020"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2021"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2022"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2023"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2024"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2025"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2026"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2027"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2028"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2029"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2030"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2031"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2032"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2033"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2034"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2035"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2036"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2037"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2038"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2039"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2040"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2041"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2042"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2043"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2044"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2045"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2046"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2047"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2048"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2049"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2050"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2051"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2052"	0.000000	0.000000	0.000000	0.000000	0.000000	

!Result: Pisc_Procesos_a_Agua_Potable
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2018"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2019"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2020"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2021"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2022"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2023"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2024"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2025"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2026"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2027"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2028"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2029"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2030"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2031"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2032"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2033"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2034"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2035"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2036"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2037"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2038"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2039"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2040"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2041"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2042"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2043"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2044"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2045"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2046"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2047"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2048"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2049"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2050"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2051"	16.00000	16.00000	16.00000	16.00000	16.00000	
"2052"	16.00000	16.00000	16.00000	16.00000	16.00000	

!Result: TK128_a_Consumo_Int_Mina
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	59.45314	59.45314	59.45314	59.45314	59.45314	
"2018"	59.65260	59.65260	59.65260	59.65260	59.65260	
"2019"	55.63694	55.63694	55.63694	55.63694	55.63694	
"2020"	53.07349	53.07349	53.07349	53.07349	53.07349	
"2021"	49.56664	49.56664	49.56664	49.56664	49.56664	
"2022"	52.89161	52.89161	52.89161	52.89161	52.89161	
"2023"	60.54245	60.54245	60.54245	60.54245	60.54245	
"2024"	52.41120	52.41120	52.41120	52.41120	52.41120	
"2025"	59.26919	59.26919	59.26919	59.26919	59.26919	
"2026"	58.36711	58.36711	58.36711	58.36711	58.36711	
"2027"	61.52457	61.52457	61.52457	61.52457	61.52457	
"2028"	61.72369	61.72369	61.72369	61.72369	61.72369	
"2029"	58.79438	58.79438	58.79438	58.79438	58.79438	
"2030"	57.59083	57.59083	57.59083	57.59083	57.59083	
"2031"	57.67371	57.67371	57.67371	57.67371	57.67371	
"2032"	56.29389	56.29389	56.29389	56.29389	56.29389	
"2033"	55.61859	55.61859	55.61859	55.61859	55.61859	
"2034"	55.64131	55.64131	55.64131	55.64131	55.64131	
"2035"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2036"	68.57873	68.57873	68.57873	68.57873	68.57873	
"2037"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2038"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2039"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2040"	68.57873	68.57873	68.57873	68.57873	68.57873	
"2041"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2042"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2043"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2044"	68.57873	68.57873	68.57873	68.57873	68.57873	
"2045"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2046"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2047"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2048"	68.57873	68.57873	68.57873	68.57873	68.57873	
"2049"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2050"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2051"	68.56798	68.56798	68.56798	68.56798	68.56798	
"2052"	68.56979	68.56979	68.56979	68.56979	68.56979	

!Result: Muro_Mauro_Storage
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	30.87012	30.87012	30.87012	30.87012	30.87012	
"2018"	1.644855	1.644855	1.644855	1.644855	1.644855	
"2019"	8.473110	8.473110	8.473110	8.473110	8.473110	
"2020"	8.590265	8.590265	8.590265	8.590265	8.590265	
"2021"	4.339143	4.339143	4.339143	4.339143	4.339143	
"2022"	21.03397	21.03397	21.03397	21.03397	21.03397	
"2023"	14.04927	14.04927	14.04927	14.04927	14.04927	
"2024"	16.53609	16.53609	16.53609	16.53609	16.53609	
"2025"	27.72551	27.72551	27.72551	27.72551	27.72551	
"2026"	16.45094	16.45094	16.45094	16.45094	16.45094	
"2027"	4.974073	4.974073	4.974073	4.974073	4.974073	
"2028"	21.67790	22.73543	24.49511	25.42697	25.42697	
"2029"	29.45113	29.74997	29.38395	29.77485	29.77485	
"2030"	24.65661	24.55997	24.45553	24.46003	24.84395	
"2031"	20.78520	20.69809	20.60018	20.46066	21.23175	
"2032"	20.96027	20.90572	20.88975	20.83220	20.53215	
"2033"	21.79790	21.81766	21.78698	21.75811	21.68499	
"2034"	22.20046	22.19304	22.21601	22.24824	22.26130	
"2035"	22.41201	22.41605	22.42111	22.42545	22.42700	
"2036"	23.64536	23.64476	23.64424	23.64368	23.64313	
"2037"	24.41510	24.41555	24.41603	24.41648	24.41678	
"2038"	23.19504	23.19454	23.19404	23.19355	23.19321	
"2039"	23.73236	23.73151	23.73065	23.72981	23.72923	
"2040"	24.01854	24.01880	24.01907	24.01933	24.01951	
"2041"	24.05699	24.05712	24.05725	24.05738	24.05747	
"2042"	24.01572	24.01595	24.01619	24.01643	24.01659	
"2043"	23.53361	23.47539	23.34993	23.24485	23.16245	
"2044"	23.34487	23.36315	23.40096	23.43282	23.45757	
"2045"	22.85432	22.86165	22.87453	22.88614	22.89519	
"2046"	22.82468	22.82720	22.83204	22.83593	22.83889	
"2047"	22.90752	22.90919	22.91151	22.91353	22.91505	
"2048"	23.29529	23.29725	23.29945	23.30150	23.30293	
"2049"	23.05961	23.06165	23.06376	23.06577	23.06700	
"2050"	23.27993	23.28115	23.28241	23.28365	23.28472	
"2051"	23.57968	23.58177	23.58387	23.58595	23.58724	
"2052"	20.27430	18.69958	17.18656	15.76683	14.81567	

!Result: CubetaTM_Storage_BC
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	479.2682	479.2682	479.2682	479.2682	479.2682	
"2018"	546.6868	546.6868	546.6868	546.6868	546.6868	
"2019"	538.8893	538.8893	538.8893	538.8893	538.8893	
"2020"	527.6730	527.6730	527.6730	527.6730	527.6730	
"2021"	503.2978	503.2978	503.2978	503.2978	503.2978	
"2022"	415.6513	415.6513	415.6513	415.6513	415.6513	
"2023"	445.3459	445.3459	445.3459	445.3459	445.3459	
"2024"	562.1904	562.1904	562.1904	562.1904	562.1904	
"2025"	554.5164	554.5164	554.5164	554.5164	554.5164	
"2026"	564.8226	564.8226	564.8226	564.8226	564.8226	
"2027"	457.6734	457.6734	457.6734	457.6734	457.6734	
"2028"	492.0246	513.4073	540.5074	550.7162	550.7162	
"2029"	527.2243	532.0420	532.9589	545.3554	545.3554	
"2030"	543.4229	544.1511	544.1425	548.1149	553.5986	
"2031"	529.2336	528.6238	527.8057	527.5449	540.0932	
"2032"	503.0749	502.5678	502.0664	501.6191	501.6020	
"2033"	503.1152	502.8239	502.3774	501.9246	501.6528	
"2034"	523.5596	523.1888	522.9733	522.8002	522.6840	
"2035"	527.8273	527.7692	527.7091	527.6511	527.6107	
"2036"	526.5814	526.5257	526.4681	526.4124	526.3736	
"2037"	525.4337	525.3801	525.3248	525.2713	525.2341	
"2038"	524.3317	524.2802	524.2269	524.1754	524.1395	
"2039"	523.2705	523.2208	523.1695	523.1199	523.0853	
"2040"	522.2460	522.1981	522.1486	522.1007	522.0674	
"2041"	521.2570	521.2108	521.1629	521.1167	521.0844	
"2042"	520.3026	520.2578	520.2115	520.1668	520.1356	
"2043"	515.0768	514.4068	513.0000	511.8095	510.8778	
"2044"	508.6827	508.5999	508.4481	508.3195	508.2194	
"2045"	511.2690	511.2426	511.1880	511.1496	511.1216	
"2046"	503.7580	503.7460	503.7277	503.7127	503.7016	
"2047"	500.5101	500.5047	500.4965	500.4895	500.4852	
"2048"	501.7932	501.7913	501.7883	501.7859	501.7842	
"2049"	503.3671	503.3709	503.3741	503.3770	503.3761	
"2050"	500.0268	500.0248	500.0227	500.0206	500.0209	
"2051"	505.5273	505.5257	505.5241	505.5227	505.5212	
"2052"	505.4911	506.5807	507.6685	508.7311	509.4679	

!Result: Laguna_Mauro_Storage
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	-86.83875	-86.83875	-86.83875	-86.83875	-86.83875	
"2018"	-8.191940	-8.191940	-8.191940	-8.191940	-8.191940	
"2019"	-141.4660	-141.4660	-141.4660	-141.4660	-141.4660	
"2020"	-11.04278	-11.04278	-11.04278	-11.04278	-11.04278	
"2021"	-42.47140	-42.47140	-42.47140	-42.47140	-42.47140	
"2022"	-24.20294	-24.20294	-24.20294	-24.20294	-24.20294	
"2023"	0.000000	0.000000	0.000000	0.000000	0.000000	
"2024"	139.9556	139.9556	139.9556	139.9556	139.9556	
"2025"	-22.96431	-22.96431	-22.96431	-22.96431	-22.96431	
"2026"	-29.55936	-29.55936	-29.55936	-29.55936	-29.55936	
"2027"	-87.81538	-87.81538	-87.81538	-87.81538	-87.81538	
"2028"	3.247921	8.749768	10.45413	28.89638	50.94839	
"2029"	13.97689	9.474894	7.992290	-5.703495	-7.149629	
"2030"	-5.658542	-6.856236	-7.395193	-11.96963	-18.91972	
"2031"	-11.57517	-11.39240	-11.07987	-11.30242	-25.01862	
"2032"	0.000000	-2.876109E-17	0.000000	0.000000	-2.876109E-17	
"2033"	0.000000	0.000000	0.000000	0.000000	2.883989E-17	
"2034"	135.0916	134.6021	134.0929	133.6124	133.2909	
"2035"	-32.99517	-31.85388	-32.31319	-32.38753	-32.69080	
"2036"	1.965769	1.508244	1.167465	0.8059623	0.5733073	
"2037"	10.96518	10.55483	10.26280	9.949494	9.750197	
"2038"	-12.17512	-12.55899	-12.82808	-13.11901	-13.30378	
"2039"	-21.26302	-21.61095	-21.87328	-22.14907	-22.32652	
"2040"	-20.78415	-20.97093	-21.02989	-21.07795	-21.07977	
"2041"	-17.31756	-17.09518	-16.78519	-16.51787	-16.32536	
"2042"	-13.12718	-13.00675	-12.80926	-12.63898	-12.51095	
"2043"	-6.715527	-5.979613	-4.433511	-3.128879	-2.109369	
"2044"	4.743586	4.807920	4.922928	5.019776	5.095197	
"2045"	-10.42740	-10.40916	-10.36789	-10.34177	-10.32319	
"2046"	-0.6980938	-0.6897178	-0.6772960	-0.6671150	-0.6596005	
"2047"	2.674211	2.676875	2.681741	2.685597	2.687747	
"2048"	3.196084	3.194878	3.194507	3.193798	3.193367	
"2049"	-5.708015	-5.714658	-5.720773	-5.726470	-5.727520	
"2050"	6.723170	6.723203	6.723315	6.723423	6.721589	
"2051"	-0.9207047	-0.9221330	-0.9235306	-0.9250776	-0.9254360	
"2052"	-1.918229	-1.438470	-1.022542	-0.6781213	-0.4740751	

!Result: Acuifero_C5_Storage
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	13.14766	13.14766	13.14766	13.14766	13.14766	
"2018"	-11.69367	-11.69367	-11.69367	-11.69367	-11.69367	
"2019"	-5.275829	-5.275829	-5.275829	-5.275829	-5.275829	
"2020"	13.59694	13.59694	13.59694	13.59694	13.59694	
"2021"	-6.007668	-6.007668	-6.007668	-6.007668	-6.007668	
"2022"	15.18859	15.18859	15.18859	15.18859	15.18859	
"2023"	-9.879632	-9.879632	-9.879632	-9.879632	-9.879632	
"2024"	27.47026	27.47026	27.47026	27.47026	27.47026	
"2025"	-22.39597	-22.39597	-22.39597	-22.39597	-22.39597	
"2026"	0.07965587	0.07965587	0.07965587	0.07965587	0.07965587	
"2027"	-14.73347	-14.73347	-14.73347	-14.73347	-14.73347	
"2028"	17.64621	19.03814	19.19130	19.24735	19.24735	
"2029"	6.264326	5.091699	5.113816	5.190400	5.190400	
"2030"	3.367635	3.315484	3.315347	3.344932	3.374393	
"2031"	3.095743	3.085649	3.076900	3.074837	3.140890	
"2032"	3.152559	3.139393	3.124833	3.111307	3.115773	
"2033"	2.268146	2.245471	2.206365	2.176630	2.163703	
"2034"	3.039562	3.060309	3.097509	3.126517	3.141638	
"2035"	10.63706	10.62957	10.62111	10.61132	10.60357	
"2036"	3.412845	3.402555	3.393120	3.385025	3.379932	
"2037"	2.632441	2.630387	2.628298	2.626305	2.624930	
"2038"	2.573565	2.573194	2.572843	2.572244	2.571610	
"2039"	2.405735	2.401441	2.396956	2.392868	2.390231	
"2040"	2.552863	2.521366	2.479167	2.429665	2.390457	
"2041"	0.6248856	0.5408694	0.4627250	0.3950887	0.3522718	
"2042"	0.1304644	0.1250842	0.1202854	0.1162874	0.1138300	
"2043"	0.04683717	0.04661730	0.04642327	0.04626327	0.04616574	
"2044"	0.1284000	0.1283923	0.1283855	0.1283800	0.1283766	
"2045"	-0.2450776	-0.2450779	-0.2450781	-0.2450783	-0.2450784	
"2046"	0.001868544	0.001868536	0.001868530	0.001868524	0.001868521	
"2047"	0.1530607	0.1530162	0.1529807	0.1529483	0.1529316	
"2048"	-0.05584635	-0.05580446	-0.05577108	-0.05574052	-0.05572486	
"2049"	-0.03156039	-0.03155799	-0.03155608	-0.03155433	-0.03155343	
"2050"	0.1077040	0.1077041	0.1077042	0.1077043	0.1077043	
"2051"	-0.1118768	-0.1118768	-0.1118768	-0.1118768	-0.1118768	
"2052"	-0.02398962	-0.02398962	-0.02398962	-0.02398962	-0.02398962	

!Result: TQ_Storage_BC
!Unit: l/s
(Periods)	#1	#2	#3	#4	#5
"2017"	-220.9597	-220.9597	-220.9597	-220.9597	-220.9597	
"2018"	-204.8165	-204.8165	-204.8165	-204.8165	-204.8165	
"2019"	-176.7706	-176.7706	-176.7706	-176.7706	-176.7706	
"2020"	-154.1732	-154.1732	-154.1732	-154.1732	-154.1732	
"2021"	-125.4992	-125.4992	-125.4992	-125.4992	-125.4992	
"2022"	-94.99575	-94.99575	-94.99575	-94.99575	-94.99575	
"2023"	-78.62708	-78.62708	-78.62708	-78.62708	-78.62708	
"2024"	-50.01331	-50.01331	-50.01331	-50.01331	-50.01331	
"2025"	-45.96581	-45.96581	-45.96581	-45.96581	-45.96581	
"2026"	-33.42398	-33.42398	-33.42398	-33.42398	-33.42398	
"2027"	-18.21516	-18.21516	-18.21516	-18.21516	-18.21516	
"2028"	-12.21691	-12.21691	-12.21691	-12.21691	-12.21691	
"2029"	-7.754120	-7.754120	-7.754120	-7.754120	-7.754120	
"2030"	-7.541313	-7.541313	-7.541313	-7.541313	-7.541313	
"2031"	-3.050808	-3.050808	-3.050808	-3.050808	-3.050808	
"2032"	-2.112556	-2.112556	-2.112556	-2.112556	-2.112556	
"2033"	-0.5607722	-0.5607722	-0.5607722	-0.5607722	-0.5607722	
"2034"	-0.8297061	-0.8297061	-0.8297061	-0.8297061	-0.8297061	
"2035"	-4.051221	-4.051221	-4.051221	-4.051221	-4.051221	
"2036"	0.009630942	0.009630942	0.009630942	0.009630942	0.009630942	
"2037"	-1.713089	-1.713089	-1.713089	-1.713089	-1.713089	
"2038"	-0.9670420	-0.9670420	-0.9670420	-0.9670420	-0.9670420	
"2039"	1.832125	1.832125	1.832125	1.832125	1.832125	
"2040"	0.04030050	0.04030050	0.04030050	0.04030050	0.04030050	
"2041"	-1.356693	-1.356693	-1.356693	-1.356693	-1.356693	
"2042"	1.131487	1.131487	1.131487	1.131487	1.131487	
"2043"	0.9026662	0.9026662	0.9026662	0.9026662	0.9026662	
"2044"	-1.025449	-1.025449	-1.025449	-1.025449	-1.025449	
